id,gps_height,longitude,latitude,basin,region,region_code,district_code,lga,population,public_meeting,scheme_management,permit,construction_year,extraction_type_group,management,payment,water_quality,quantity,source,waterpoint_type,year_rec,month_rec,age
33720,991,35.3221596,-10.40887696,Lake Nyasa,Ruvuma,10,2,rural,260.0,True,VWC,True,2003,india mark ii,vwc,pay monthly,soft,seasonal,shallow well,hand pump,2013,2,10
6820,743,36.537780700000006,-6.47937288,Wami / Ruvu,Dodoma,1,1,other,182.0,True,VWC,True,2009,submersible,vwc,never pay,salty,enough,machine dbh,communal standpipe multiple,2011,4,2
15885,1696,34.5267675,-9.13763632,Rufiji,Iringa,11,4,other,49.0,True,WUA,True,2009,gravity,wua,pay annually,soft,enough,river,communal standpipe,2011,3,2
40080,56,34.40580175,-3.91950128,Internal,Shinyanga,17,6,other,125.0,True,WUG,True,2000,nira/tanira,wug,never pay,soft,dry,shallow well,hand pump,2012,10,12
34738,476,37.74782036,-7.26120699,Wami / Ruvu,Morogoro,5,2,rural,300.0,True,VWC,True,1995,gravity,vwc,pay when scheme fails,soft,insufficient,river,communal standpipe,2011,4,16
51308,56,32.42295006,-4.07036804,Lake Tanganyika,Shinyanga,17,3,other,180.0,True,unknown,True,1988,swn 80,wug,unknown,soft,enough,shallow well,hand pump,2012,10,24
21718,191,33.39321966,-3.07682599,Lake Victoria,Mwanza,19,4,other,132.0,True,VWC,True,1972,swn 80,vwc,never pay,soft,enough,shallow well,hand pump,2011,7,39
4969,1296,30.57525066,-3.57034478,Lake Tanganyika,Kigoma,16,1,other,120.0,True,VWC,False,2000,gravity,vwc,unknown,soft,enough,spring,improved spring,2013,2,13
28561,413,37.99060668,-10.51955395,Ruvuma / Southern Coast,Lindi,8,3,other,130.0,True,VWC,False,2009,mono,vwc,never pay,soft,insufficient,other,communal standpipe,2013,1,4
32841,874,31.83634187,-1.09408363,Lake Victoria,Kagera,18,2,rural,229.0,True,VWC,True,1999,gravity,vwc,never pay,soft,insufficient,rainwater harvesting,communal standpipe,2011,7,12
50452,1446,38.33856942,-4.7919875,Pangani,Tanga,4,1,other,1.0,True,VWC,True,2007,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2011,4,4
27481,998,35.67737993,-10.45081601,Lake Nyasa,Ruvuma,10,2,rural,550.0,True,VWC,True,1993,india mark ii,vwc,pay annually,soft,dry,shallow well,hand pump,2013,2,20
7734,304,38.95668583,-10.40532136,Ruvuma / Southern Coast,Lindi,80,53,other,510.0,True,VWC,True,2008,india mark ii,vwc,never pay,soft,dry,machine dbh,hand pump,2013,1,5
4073,349,32.65995574,-4.95081342,Lake Tanganyika,Tabora,14,6,urban,125.0,True,VWC,True,2011,india mark ii,vwc,pay annually,milky,seasonal,shallow well,hand pump,2013,1,2
4979,1294,35.24076407,-9.10923835,Rufiji,Iringa,11,4,other,65.0,True,VWC,True,1986,gravity,vwc,pay annually,soft,enough,river,communal standpipe,2011,6,25
21178,1493,34.94477007,-10.98102859,Lake Nyasa,Ruvuma,10,3,other,60.0,False,VWC,True,1993,gravity,vwc,unknown,soft,insufficient,spring,communal standpipe,2013,2,20
29342,642,31.61032021,-1.83228027,Lake Victoria,Kagera,18,3,other,47.0,True,VWC,True,2002,gravity,vwc,never pay,soft,enough,spring,improved spring,2011,7,9
56098,727,34.15160818,-8.71344505,Rufiji,Mbeya,12,7,other,99.0,True,VWC,True,2012,gravity,vwc,pay monthly,soft,seasonal,river,communal standpipe,2011,4,-1
64335,181,39.26002394,-8.58831317,Ruvuma / Southern Coast,Lindi,80,13,other,470.0,True,unknown,True,1985,other,vwc,never pay,soft,enough,shallow well,other,2013,1,28
20553,1176,32.88303591,-1.93631064,Lake Victoria,Mwanza,19,1,other,300.0,False,VWC,True,1968,gravity,vwc,never pay,soft,insufficient,lake,communal standpipe multiple,2011,7,43
39829,1547,36.738571,-3.35181378,Pangani,Arusha,2,2,rural,200.0,True,VWC,True,2005,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe multiple,2013,6,8
68068,191,33.25384251,-3.02158252,Lake Victoria,Mwanza,19,4,other,132.0,True,VWC,True,1993,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,2011,8,18
65422,743,36.06548263,-4.70790951,Internal,Dodoma,1,1,other,182.0,True,VWC,False,1974,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2011,4,37
27612,1390,36.70608447,-3.37709493,Pangani,Arusha,2,3,urban,3200.0,False,Water authority,False,2000,gravity,water authority,pay per bucket,soft,enough,spring,communal standpipe,2013,3,13
46831,1763,38.25876102,-4.6731376,Pangani,Tanga,4,1,other,1.0,True,VWC,True,1992,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2011,3,19
69275,264,36.68193858,-8.26999534,Rufiji,Morogoro,5,3,other,530.0,True,unknown,True,2009,other,vwc,pay monthly,soft,enough,machine dbh,hand pump,2011,3,2
35309,335,37.67255456,-6.16289557,Wami / Ruvu,Morogoro,5,6,other,50.0,True,VWC,True,2008,other,vwc,never pay,soft,enough,shallow well,other,2011,3,3
54588,1294,33.88347042,-2.00721174,Lake Victoria,Mara,20,4,other,712.0,False,Parastatal,False,2010,gravity,parastatal,unknown,soft,seasonal,rainwater harvesting,communal standpipe,2012,11,2
44245,1494,37.60289856,-3.23062388,Pangani,Kilimanjaro,3,1,other,1.0,True,Company,True,2006,gravity,company,pay monthly,soft,insufficient,spring,communal standpipe,2013,3,7
1814,1362,34.56292053,-8.84127619,Rufiji,Iringa,11,4,other,50.0,True,WUA,True,1978,gravity,wua,pay when scheme fails,soft,dry,river,communal standpipe,2011,3,33
32001,349,32.76251027,-4.91283026,Lake Tanganyika,Tabora,14,6,urban,125.0,False,Other,True,2012,other,other,never pay,soft,dry,dam,communal standpipe,2012,12,0
5051,1714,34.89891435,-11.02205537,Lake Nyasa,Ruvuma,10,3,other,36.0,False,VWC,True,1995,gravity,vwc,unknown,soft,dry,spring,communal standpipe,2013,3,18
36777,777,29.69470529,-4.92765735,Lake Tanganyika,Kigoma,16,4,urban,181.0,True,VWC,True,2006,nira/tanira,vwc,never pay,soft,dry,shallow well,hand pump,2013,1,7
23967,56,32.34132479,-3.42344078,Lake Tanganyika,Shinyanga,17,3,other,180.0,True,unknown,True,1974,nira/tanira,wug,unknown,milky,enough,shallow well,hand pump,2013,1,39
60695,1488,37.51027261,-3.27469703,Pangani,Kilimanjaro,3,4,rural,1.0,False,VWC,True,1972,gravity,vwc,never pay,soft,enough,spring,other,2013,3,41
35148,94,38.98381411,-6.5226835,Wami / Ruvu,Pwani,6,1,other,50.0,True,Company,True,1990,submersible,vwc,pay monthly,soft,enough,river,communal standpipe,2011,3,21
12738,1840,31.42502674,-7.6257011,Lake Rukwa,Rukwa,15,3,other,1.0,False,VWC,False,1994,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,2011,7,17
71944,532,36.90093008,-6.74521767,Wami / Ruvu,Morogoro,5,1,other,250.0,True,VWC,True,1981,swn 80,vwc,pay when scheme fails,soft,insufficient,shallow well,hand pump,2011,3,30
34997,1080,37.29546865,-3.28776574,Pangani,Kilimanjaro,3,4,rural,1.0,False,VWC,False,1978,gravity,vwc,never pay,soft,insufficient,spring,other,2013,3,35
52598,1976,34.71926978,-9.33060386,Rufiji,Iringa,11,4,other,40.0,True,unknown,False,2004,rope pump,private operator,never pay,soft,enough,shallow well,communal standpipe,2011,2,7
36749,1797,38.28500777,-4.634640599999999,Pangani,Tanga,4,1,other,1.0,True,VWC,True,1985,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2011,3,26
45600,1190,33.02521855,-2.01697144,Lake Victoria,Mwanza,19,1,other,1.0,False,unknown,True,2010,nira/tanira,other,never pay,soft,insufficient,shallow well,hand pump,2011,7,1
66990,642,33.92920164,-9.49903451,Lake Nyasa,Mbeya,12,3,other,180.0,True,VWC,True,1988,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,2011,7,23
18921,861,36.14781655,-6.22536449,Wami / Ruvu,Dodoma,1,4,other,132.0,True,VWC,True,2006,wind-powered,vwc,pay per bucket,soft,insufficient,machine dbh,communal standpipe multiple,2011,3,5
37356,861,36.02225503,-5.6383841,Wami / Ruvu,Dodoma,1,4,other,132.0,True,VWC,True,2002,mono,vwc,unknown,soft,dry,machine dbh,communal standpipe multiple,2011,3,9
58,1514,34.68152033,-5.06209124,Internal,Singida,13,2,rural,1.0,True,VWC,False,1990,other,vwc,never pay,unknown,insufficient,rainwater harvesting,other,2013,2,23
2782,329,36.52358473,-8.50782753,Rufiji,Morogoro,5,4,other,230.0,True,unknown,True,2010,nira/tanira,vwc,pay monthly,soft,enough,shallow well,hand pump,2011,3,1
3121,1206,33.03222374,-2.0191616000000003,Lake Victoria,Mwanza,19,1,other,610.0,False,Other,True,1982,gravity,other,never pay,soft,seasonal,spring,communal standpipe multiple,2011,7,29
68176,1309,37.66402448,-3.62752943,Pangani,Kilimanjaro,3,2,other,50.0,True,unknown,False,1972,gravity,unknown,never pay,soft,insufficient,river,other,2013,3,41
63904,743,31.15594687,-1.44170503,Lake Victoria,Kagera,18,1,other,182.0,True,VWC,True,1990,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2011,7,21
31712,971,35.06537788,-7.89100338,Rufiji,Iringa,11,1,rural,1.0,True,WUA,True,1989,gravity,wua,pay annually,soft,enough,spring,communal standpipe,2011,3,22
64884,873,36.64418739,-6.81618165,Wami / Ruvu,Morogoro,5,1,other,300.0,True,VWC,True,1996,swn 80,vwc,pay when scheme fails,soft,insufficient,shallow well,hand pump,2011,3,15
72931,743,33.55941389,-8.64524012,Lake Rukwa,Mbeya,12,1,other,182.0,True,VWC,True,1998,gravity,vwc,pay monthly,soft,enough,river,communal standpipe,2011,3,13
13671,159,37.67043203,-7.42034307,Wami / Ruvu,Morogoro,5,2,rural,150.0,True,VWC,True,1989,swn 80,vwc,pay monthly,soft,enough,shallow well,hand pump,2011,3,22
40406,1959,36.65445797,-3.24673369,Pangani,Arusha,2,2,rural,200.0,True,VWC,True,2001,gravity,vwc,pay when scheme fails,soft,enough,spring,cattle trough,2013,3,12
55418,56,34.24835825,-3.00872473,Lake Victoria,Shinyanga,17,6,other,125.0,True,Parastatal,False,2011,gravity,parastatal,never pay,soft,dry,rainwater harvesting,other,2012,11,1
17463,275,38.64447143,-10.13392144,Ruvuma / Southern Coast,Lindi,8,3,other,312.0,True,VWC,False,1983,other,vwc,never pay,coloured,insufficient,shallow well,other,2013,1,30
5389,56,32.1905394,-3.55453294,Lake Tanganyika,Shinyanga,17,5,other,157.0,True,VWC,False,1970,nira/tanira,vwc,unknown,soft,insufficient,shallow well,hand pump,2012,10,42
65507,191,33.09903884,-2.54035835,Lake Victoria,Mwanza,19,2,other,229.0,True,VWC,True,1994,other,vwc,never pay,soft,seasonal,shallow well,other,2011,7,17
43276,727,33.64044386,-8.76878068,Rufiji,Mbeya,12,7,other,99.0,True,VWC,True,2000,gravity,vwc,pay annually,soft,seasonal,river,communal standpipe,2011,4,11
41495,1670,31.15464469,-7.74738642,Lake Rukwa,Rukwa,15,3,other,1.0,False,VWC,False,1985,india mark ii,vwc,never pay,soft,enough,machine dbh,hand pump,2011,7,26
69853,56,34.25385747,-3.00627793,Lake Victoria,Shinyanga,17,6,other,125.0,True,WUG,True,2008,nira/tanira,wug,never pay,soft,enough,shallow well,hand pump,2012,10,4
5371,825,31.77841668,-7.80577013,Lake Rukwa,Rukwa,15,2,rural,230.0,True,VWC,True,1972,gravity,vwc,never pay,soft,enough,river,communal standpipe,2011,8,39
26511,1585,35.5013903,-4.49224667,Internal,Manyara,21,2,other,763.0,True,VWC,True,2008,gravity,vwc,never pay,soft,dry,spring,communal standpipe,2013,2,5
69359,1029,35.79226291,-10.45108358,Lake Nyasa,Ruvuma,10,5,other,90.0,True,VWC,True,1985,gravity,vwc,pay annually,soft,insufficient,river,communal standpipe,2013,2,28
26150,191,32.89383958,-2.58743034,Lake Victoria,Mwanza,19,3,other,180.0,True,VWC,True,2006,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,2011,7,5
39377,1927,35.68618202,-8.22295324,Rufiji,Iringa,11,2,other,229.0,True,VWC,True,1996,submersible,vwc,pay annually,soft,seasonal,spring,communal standpipe,2011,2,15
57930,642,36.53068744,-6.17549639,Wami / Ruvu,Dodoma,1,3,other,180.0,True,VWC,False,2000,mono,vwc,pay per bucket,salty,dry,machine dbh,communal standpipe multiple,2011,3,11
16562,1036,36.99595103,-3.32293286,Pangani,Arusha,2,7,other,230.0,True,WUA,True,2006,gravity,wua,unknown,soft,insufficient,spring,communal standpipe,2013,3,7
61531,1341,36.58990761,-5.72454803,Wami / Ruvu,Manyara,21,5,other,680.0,True,VWC,True,2008,submersible,vwc,pay per bucket,salty,enough,machine dbh,communal standpipe multiple,2013,2,5
22439,660,32.95609201,-9.31294442,Lake Nyasa,Mbeya,12,5,other,157.0,True,VWC,False,1975,nira/tanira,vwc,unknown,soft,seasonal,shallow well,hand pump,2011,3,36
2999,727,34.31297227,-8.66968099,Rufiji,Mbeya,12,7,other,99.0,True,VWC,False,2012,submersible,vwc,never pay,soft,enough,machine dbh,communal standpipe,2011,4,-1
16841,4,39.19443264,-7.76125637,Rufiji,Pwani,60,53,other,1.0,True,VWC,True,2005,afridev,vwc,never pay,soft,enough,shallow well,hand pump,2011,2,6
60305,1356,30.27619732,-4.48048144,Lake Tanganyika,Kigoma,16,2,other,520.0,True,Water authority,True,2007,gravity,water board,pay annually,soft,enough,river,communal standpipe,2013,1,6
60381,377,37.16467487,-6.24501054,Wami / Ruvu,Morogoro,5,1,other,360.0,True,VWC,True,1984,submersible,vwc,pay per bucket,soft,insufficient,machine dbh,communal standpipe,2011,4,27
10455,1014,36.85278605,-3.45210272,Pangani,Arusha,2,7,other,150.0,True,VWC,True,1974,gravity,vwc,unknown,soft,enough,spring,communal standpipe,2013,3,39
27098,191,33.23554614,-2.88673741,Lake Victoria,Mwanza,19,7,other,99.0,True,VWC,True,2005,afridev,vwc,pay when scheme fails,soft,enough,machine dbh,hand pump,2011,8,6
2371,1248,38.36643548,-4.863788400000002,Pangani,Tanga,4,1,other,1.0,True,VWC,True,2003,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,2011,3,8
41127,1758,37.89427435,-4.24848672,Pangani,Kilimanjaro,3,3,other,100.0,True,Water authority,True,2004,gravity,water board,pay monthly,soft,insufficient,river,communal standpipe,2013,3,9
28373,66,39.12272667,-7.53771531,Rufiji,Pwani,60,53,other,454.0,True,VWC,True,2005,gravity,vwc,pay per bucket,soft,insufficient,spring,communal standpipe,2011,2,6
45393,191,33.091564197786525,-2.6205017775686295,Lake Tanganyika,Mwanza,19,6,other,125.0,True,VWC,True,2000,nira/tanira,vwc,never pay,soft,insufficient,shallow well,hand pump,2011,8,11
67071,191,33.42998571,-2.67009378,Lake Victoria,Mwanza,19,2,other,229.0,True,VWC,True,1987,gravity,vwc,never pay,soft,enough,rainwater harvesting,other,2011,8,24
49869,660,35.49309964,-6.01869914,Internal,Dodoma,1,5,urban,157.0,True,VWC,False,1990,mono,private operator,pay per bucket,soft,insufficient,machine dbh,communal standpipe multiple,2011,3,21
22351,349,32.93446433,-9.21642942,Lake Nyasa,Mbeya,12,6,other,125.0,True,VWC,False,1983,nira/tanira,vwc,pay when scheme fails,soft,insufficient,shallow well,hand pump,2011,4,28
34038,727,31.67486453,-1.24342619,Lake Victoria,Kagera,18,7,other,99.0,True,VWC,True,2011,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2011,7,0
44723,56,33.53173024,-3.61850017,Internal,Shinyanga,17,7,urban,99.0,False,Parastatal,False,1982,rope pump,parastatal,unknown,soft,enough,rainwater harvesting,communal standpipe,2012,10,30
60154,1200,34.25543272,-4.67575072,Internal,Singida,13,1,other,743.0,True,Parastatal,True,2004,afridev,parastatal,never pay,soft,insufficient,machine dbh,hand pump,2013,2,9
1942,601,38.19251833,-4.4599617,Pangani,Tanga,4,1,other,1.0,True,VWC,True,2006,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,2011,3,5
10257,861,33.81055853,-9.29127391,Lake Nyasa,Mbeya,12,4,other,132.0,True,VWC,False,1998,gravity,vwc,unknown,soft,enough,spring,communal standpipe,2011,4,13
12205,2147,34.54163675,-9.32061175,Lake Nyasa,Iringa,11,4,other,50.0,True,VWC,False,2000,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,2011,3,11
55314,1073,31.03917933,-5.02781256,Lake Tanganyika,Kigoma,16,3,rural,340.0,False,VWC,True,2005,other,vwc,unknown,soft,enough,shallow well,other,2013,2,8
23061,56,34.10637815,-3.41665017,Internal,Shinyanga,17,6,other,125.0,True,WUG,True,1972,nira/tanira,wug,never pay,soft,enough,hand dtw,hand pump,2012,10,40
55893,94,39.00001470000001,-6.48597766,Wami / Ruvu,Pwani,6,1,other,30.0,True,VWC,False,2009,india mark ii,vwc,never pay,soft,enough,shallow well,hand pump,2011,3,2
48904,445,34.80053654,-11.2768886,Lake Nyasa,Ruvuma,10,3,other,40.0,True,VWC,True,1990,gravity,vwc,never pay,soft,dry,spring,communal standpipe,2013,2,23
4546,1416,30.75563626,-3.59857538,Lake Tanganyika,Kigoma,16,1,other,360.0,True,VWC,True,2011,gravity,vwc,unknown,soft,insufficient,rainwater harvesting,communal standpipe,2013,2,2
39558,1205,34.03992824,-1.1108802,Lake Victoria,Mara,20,6,other,450.0,True,VWC,False,1972,submersible,vwc,pay per bucket,soft,enough,lake,communal standpipe multiple,2012,10,40
49653,780,37.38705926,-3.35589444,Pangani,Kilimanjaro,3,4,rural,1.0,False,VWC,True,1974,gravity,vwc,unknown,soft,insufficient,spring,other,2013,2,39
39155,94,39.29909638,-7.41855392,Rufiji,Pwani,6,4,other,300.0,True,VWC,False,2004,other,vwc,never pay,soft,enough,shallow well,other,2011,3,7
13072,660,35.76019171,-6.22861072,Wami / Ruvu,Dodoma,1,5,urban,157.0,True,Water authority,False,1985,submersible,water authority,pay per bucket,soft,insufficient,machine dbh,communal standpipe multiple,2011,4,26
12106,922,35.10513775,-7.816861200000001,Rufiji,Iringa,11,1,rural,1.0,True,WUA,True,1992,gravity,wua,pay annually,soft,enough,spring,communal standpipe,2011,3,19
4207,1256,33.01014232,-2.07686967,Lake Victoria,Mwanza,19,1,other,300.0,True,VWC,True,1982,other,vwc,never pay,soft,insufficient,lake,communal standpipe multiple,2011,7,29
24327,56,32.16589393,-3.64792639,Lake Tanganyika,Shinyanga,17,5,other,157.0,True,Parastatal,True,2012,gravity,parastatal,unknown,soft,seasonal,rainwater harvesting,communal standpipe,2012,10,0
49540,191,33.479794,-2.66283011,Lake Victoria,Mwanza,19,2,other,229.0,True,VWC,True,1986,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,2011,8,25
41080,56,33.24487860139598,-3.491473498386441,Lake Victoria,Shinyanga,17,1,other,182.0,True,WUG,False,1985,nira/tanira,wug,pay when scheme fails,soft,enough,shallow well,hand pump,2013,2,28
6189,63,39.36013803,-7.07618367,Wami / Ruvu,Pwani,60,43,other,670.0,True,Private operator,False,2011,submersible,private operator,never pay,soft,enough,machine dbh,other,2011,2,0
32663,671,37.87794351,-4.45278099,Pangani,Kilimanjaro,3,3,other,66.0,True,Water authority,True,2005,gravity,vwc,pay monthly,soft,insufficient,spring,communal standpipe,2013,3,8
64314,1540,34.75980922,-4.91169115,Internal,Singida,13,4,urban,120.0,True,WUG,True,2005,afridev,wug,never pay,soft,insufficient,machine dbh,hand pump,2013,1,8
39791,874,31.64037035,-1.43313832,Lake Victoria,Kagera,18,2,rural,229.0,True,VWC,True,2009,gravity,vwc,never pay,unknown,dry,spring,communal standpipe,2011,7,2
57167,85,39.07005255,-7.00816025,Wami / Ruvu,Dar es Salaam,7,2,other,150.0,False,Private operator,False,2010,submersible,private operator,pay per bucket,salty abandoned,enough,hand dtw,communal standpipe,2013,3,3
11825,56,33.24487860139598,-3.491473498386441,Lake Victoria,Shinyanga,17,1,other,1.0,True,WUG,False,1992,nira/tanira,wug,pay when scheme fails,soft,enough,shallow well,hand pump,2013,2,21
42656,861,32.25227954,-4.66193511,Lake Tanganyika,Tabora,14,4,other,132.0,True,VWC,True,1990,other,vwc,never pay,soft,enough,shallow well,other,2012,10,22
54607,1720,37.90315722,-4.36471677,Pangani,Kilimanjaro,3,3,other,100.0,True,Water authority,True,1994,gravity,vwc,pay annually,soft,insufficient,spring,communal standpipe,2013,3,19
45579,56,34.05196051,-3.35721248,Internal,Shinyanga,17,2,other,229.0,True,WUG,False,1995,nira/tanira,wug,other,soft,dry,shallow well,hand pump,2012,10,17
46932,56,32.92709545,-3.56306366,Lake Victoria,Shinyanga,17,3,rural,180.0,True,Parastatal,True,1999,other,parastatal,never pay,soft,enough,shallow well,other,2012,10,13
22209,743,33.01230713,-8.44155856,Lake Rukwa,Mbeya,12,1,other,182.0,True,VWC,True,1992,submersible,vwc,pay per bucket,soft,enough,spring,communal standpipe,2011,4,19
32015,63,39.66227139,-7.90842391,Rufiji,Pwani,60,60,other,3.0,True,VWC,False,2009,submersible,vwc,pay monthly,soft,enough,spring,communal standpipe,2011,3,2
40793,349,33.07361727,-8.98447925,Lake Rukwa,Mbeya,12,6,other,125.0,True,VWC,False,1977,nira/tanira,vwc,pay when scheme fails,soft,insufficient,shallow well,hand pump,2011,4,34
39981,291,38.61984044,-5.20176696,Pangani,Tanga,4,3,other,25.0,True,VWC,False,2009,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2011,3,2
49713,56,32.51685524,-4.1144042,Lake Tanganyika,Shinyanga,17,3,other,180.0,True,unknown,True,1988,nira/tanira,wug,unknown,milky,dry,shallow well,hand pump,2012,10,24
